Date,Region,Cluster,Sub_Cluster,Customer_Group,Brand,SKU_ID,SKU_Name,Forecast_Lag0_Units,Shipped_Units
2026-06-01,EMEA,EMEA Central,Benelux,E-commerce,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,6644,8398
2025-07-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,929,926
2025-08-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,909,908
2025-09-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,988,1031
2025-10-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,930,901
2025-11-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,1040,1082
2025-12-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,1066,1075
2026-01-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,1183,1197
2026-02-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,1249,1231
2026-03-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,1225,1338
2026-04-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,1213,1171
2026-05-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,1062,1092
2026-06-01,EMEA,EMEA Central,DACH,Foodservice,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,1103,1052
2025-07-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,12780,11769
2025-08-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,13437,11192
2025-09-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,13107,10997
2025-10-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,13378,10874
2025-11-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,15847,12668
2025-12-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,15288,11951
2026-01-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,16981,14303
2026-02-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,18471,14751
2026-03-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,18590,15081
2026-04-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,18239,16037
2026-05-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,21118,16024
2026-06-01,EMEA,EMEA South,Italy,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,15947,13856
2025-07-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,6602,6682
2025-08-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,5730,5894
2025-09-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,5646,5551
2025-10-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,5606,5554
2025-11-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,5721,6110
2025-12-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,5966,6388
2026-01-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,7959,7826
2026-02-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,7283,7529
2026-03-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,8713,8609
2026-04-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,8073,7828
2026-05-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,6852,7219
2026-06-01,EMEA,EMEA North,Nordics,Wholesale / Cash & Carry,Pure Origin,CHO-0039,Pure Origin Vietnam Cacao Bar 100g,6632,7029
2025-07-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,2898,3988
2025-08-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3081,3943
2025-09-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3093,3898
2025-10-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3212,4160
2025-11-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3861,4429
2025-12-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3697,4499
2026-01-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,4451,5137
2026-02-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,4211,5193
2026-03-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3562,4442
2026-04-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3821,5088
2026-05-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,4222,5289
2026-06-01,EMEA,EMEA North,Nordics,Discounter,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3329,4169
2025-07-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,9945,9420
2025-08-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,8159,8770
2025-09-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,8412,8642
2025-10-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,5258,9157
2025-11-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,5689,9517
2025-12-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,5913,9878
2026-01-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,11196,9998
2026-02-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,10310,10774
2026-03-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,11239,11137
2026-04-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,11431,11156
2026-05-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,10241,10242
2026-06-01,EMEA,EMEA South,Adria,E-commerce,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,9345,9304
2025-07-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,1590,2229
2025-08-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3863,2845
2025-09-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,2456,2502
2025-10-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,2375,2351
2025-11-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3369,2596
2025-12-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,2886,2519
2026-01-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,2420,2998
2026-02-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3347,3903
2026-03-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,4938,4453
2026-04-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3393,3933
2026-05-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,1887,3532
2026-06-01,EMEA,EMEA East,CEE,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,3193,3231
2025-07-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,14200,12200
2025-08-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,13235,10752
2025-09-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,15794,12571
2025-10-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,14193,11650
2025-11-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,16387,12755
2025-12-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,20486,15214
2026-01-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,18288,15451
2026-02-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,19397,16440
2026-03-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,20674,17416
2026-04-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,24498,18683
2026-05-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,24912,19416
2026-06-01,EMEA,EMEA East,Poland,Grocery Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,20510,16754
2025-07-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,8255,6998
2025-08-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,5833,5150
2025-09-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,8308,6819
2025-10-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,8101,6552
2025-11-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,8684,7410
2025-12-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,9086,7716
2026-01-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,10010,8163
2026-02-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,9828,8446
2026-03-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,10653,9182
2026-04-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,10854,8620
2026-05-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,11374,9146
2026-06-01,EMEA,EMEA South,Italy,Travel Retail,Pure Origin,CHO-0040,Pure Origin Vietnam Cacao Bar 250g,8535,6942
2025-07-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,9988,8330
2025-08-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,9296,7260
2025-09-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,10631,8227
2025-10-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,9942,8245
2025-11-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,11362,8973
2025-12-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,10845,9010
2026-01-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,11427,9985
2026-02-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,14878,11970
2026-03-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,15842,13058
2026-04-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,14607,12025
2026-05-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,14126,10577
2026-06-01,EMEA,EMEA South,Italy,Discounter,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,12639,10891
2025-07-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,5818,4921
2025-08-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,5420,4628
2025-09-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,5794,5206
2025-10-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,5614,5054
2025-11-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,6567,5470
2025-12-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,7883,6511
2026-01-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,8410,6855
2026-02-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,9405,7576
2026-03-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,6685,5773
2026-04-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,7952,7002
2026-05-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,8463,6944
2026-06-01,EMEA,EMEA Central,DACH,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,6295,5304
2025-07-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,2103,2034
2025-08-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,1857,1910
2025-09-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,1845,1789
2025-10-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,1582,1532
2025-11-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,2042,1959
2025-12-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,1830,1820
2026-01-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,2187,1936
2026-02-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,2555,2452
2026-03-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,2633,2599
2026-04-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,2585,2679
2026-05-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,2486,2496
2026-06-01,EMEA,EMEA South,Iberia,Grocery Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,2498,2363
2025-07-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,10644,8456
2025-08-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,9765,7365
2025-09-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,9465,7130
2025-10-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,9475,7184
2025-11-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,8400,6366
2025-12-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,10477,7969
2026-01-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,11216,8105
2026-02-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,10955,8087
2026-03-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,12325,9888
2026-04-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,12067,9010
2026-05-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,10961,8155
2026-06-01,EMEA,EMEA East,Turkey,Travel Retail,Milko Classic,CHO-0041,Milko Classic Milk Bar 300g,9475,7204
2025-07-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1417,1851
2025-08-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1704,2092
2025-09-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1469,1880
2025-10-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1674,2055
2025-11-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1758,1936
2025-12-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1727,2282
2026-01-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1865,2497
2026-02-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,2184,2777
2026-03-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,2025,2404
2026-04-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,2253,2623
2026-05-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1988,2339
2026-06-01,EMEA,EMEA Central,DACH,E-commerce,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,2134,2406
2025-07-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,4960,8649
2025-08-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,5910,8612
2025-09-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,6373,9057
2025-10-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,4842,7534
2025-11-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,5347,8984
2025-12-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,6326,9001
2026-01-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,6549,10993
2026-02-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,6721,10392
2026-03-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,7069,10814
2026-04-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,7430,10745
2026-05-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,6618,10599
2026-06-01,EMEA,EMEA South,Adria,Grocery Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,6307,10149
2025-07-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1197,1200
2025-08-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1046,1064
2025-09-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1008,1013
2025-10-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,994,1014
2025-11-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1047,1041
2025-12-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1266,1176
2026-01-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1312,1329
2026-02-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1338,1323
2026-03-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1427,1322
2026-04-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1276,1305
2026-05-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1437,1340
2026-06-01,EMEA,EMEA South,Italy,Travel Retail,Milko Classic,CHO-0042,Milko Classic Milk Bar 250g,1264,1264
2025-07-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,12043,12202
2025-08-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,11434,11965
2025-09-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,10912,11997
2025-10-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,10963,12708
2025-11-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,12451,14195
2025-12-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,11349,13730
2026-01-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,13223,14996
2026-02-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,15873,18849
2026-03-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,14601,18529
2026-04-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,12689,16871
2026-05-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,11789,16658
2026-06-01,EMEA,EMEA South,Adria,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,9983,15720
2025-07-01,EMEA,EMEA South,Italy,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,9498,9518
2025-08-01,EMEA,EMEA South,Italy,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,9533,8438
2025-09-01,EMEA,EMEA South,Italy,Convenience,Milko Classic,CHO-0043,Milko Classic Milk & Caramel 200g,9855,9431
